,0
31515,NEG
31639,NEG
82746,NEG
90129,NEG
95897,POS
70158,NEU
36895,NEG
98967,NEU
56116,POS
26810,NEG
50314,NEU
83164,POS
41348,NEG
57635,NEG
96464,NEU
32921,NEU
49382,NEG
21552,NEG
98737,NEG
63201,NEU
36092,POS
10223,NEG
63716,POS
75359,NEG
94354,NEG
34523,NEG
94350,POS
13970,POS
99381,NEG
41492,NEG
30621,POS
61717,NEG
80388,POS
27816,NEG
73496,NEG
83269,NEU
10303,NEG
58168,NEU
47774,NEG
43971,NEU
51584,NEG
77748,NEG
67565,NEG
47527,NEG
83318,NEG
87713,NEG
28310,POS
70635,NEG
80958,POS
54550,NEG
61842,NEU
30101,NEU
99193,NEG
36520,NEG
20714,NEU
62334,POS
39395,NEU
41672,POS
33014,NEG
11802,NEG
67606,NEG
97923,NEG
86107,NEU
95322,NEG
73968,POS
27820,NEU
63332,POS
31841,NEU
32064,POS
53357,NEG
91328,NEG
33845,NEG
58897,POS
57872,NEG
22481,NEG
12336,NEG
21275,NEU
64230,NEG
19577,POS
38151,NEG
22751,NEG
15119,NEG
22052,NEG
68181,NEG
95570,NEU
95847,NEU
44026,NEG
26284,NEG
46434,NEG
28568,NEG
48837,NEG
69815,NEG
71741,POS
54911,NEG
93212,NEG
93373,NEU
79117,NEU
42375,NEG
38813,NEG
27341,POS
22909,POS
45781,NEU
64456,POS
11396,NEG
83772,NEU
16110,POS
90555,NEG
40609,NEU
27269,NEG
64920,NEG
47612,NEG
11932,POS
30536,NEU
62259,NEU
65079,POS
42155,NEG
85067,NEG
86223,NEG
66883,NEG
87313,POS
52419,POS
32509,NEU
37260,POS
24780,NEU
60513,NEG
54170,NEU
85125,NEG
18206,NEG
59912,NEG
90052,NEG
67145,NEG
21449,NEU
47743,NEG
25069,POS
78086,NEU
79616,NEG
61069,NEG
82580,NEG
34182,NEG
29614,NEU
78458,NEG
20153,NEU
53341,NEG
38477,POS
31129,NEG
80093,NEG
69448,NEG
70317,NEG
81438,NEU
32735,NEG
70141,NEG
61708,POS
65639,NEG
20038,NEG
79558,NEG
53168,POS
25852,NEG
86351,NEG
70658,NEG
76693,NEG
91220,NEU
95149,POS
20612,NEG
41545,NEG
11671,NEG
52581,NEG
91360,NEU
65703,NEG
39258,POS
41907,NEG
33639,NEG
64122,NEG
76744,NEG
49373,POS
10221,NEG
55128,NEG
73586,NEG
83330,NEG
62769,NEU
59113,NEU
56523,NEG
81309,NEG
92914,NEG
88261,NEU
27787,NEU
96599,NEU
10922,NEG
51341,NEG
32594,NEU
83535,NEG
84976,POS
91451,NEG
68367,NEG
64051,NEG
38019,NEG
36039,POS
94064,NEG
65385,NEG
31723,NEG
36053,NEU
72910,NEU
31527,NEG
70005,NEU
85315,NEG
55843,NEU
69697,NEU
61402,NEG
33120,NEU
55346,NEG
94267,NEU
11343,NEG
42158,POS
39698,POS
31385,NEG
84873,POS
98605,NEU
67880,NEG
88613,NEG
16985,NEG
46310,NEG
68805,POS
27567,NEG
13381,NEU
85997,NEG
69914,NEU
69481,NEU
59290,POS
43613,NEG
42968,POS
52858,NEG
26656,NEG
44884,NEG
68624,NEG
89315,POS
12569,NEG
20840,NEG
82085,NEG
24431,NEU
58505,POS
61602,NEG
91490,NEU
31500,NEU
40534,NEG
56740,NEU
53376,POS
34612,NEG
97094,NEU
68200,POS
81160,NEU
84630,NEG
91283,NEG
83758,NEG
86652,POS
60641,NEG
97320,NEG
45637,NEG
94158,NEG
67780,POS
51558,POS
67248,NEU
20919,NEG
96596,NEU
38546,NEG
58734,NEG
83932,NEG
40143,NEU
69998,POS
47301,POS
12113,NEG
33592,NEU
24567,NEG
59318,NEU
71334,NEG
29728,NEG
67157,NEU
57325,NEG
51159,NEG
81718,NEG
69798,NEG
20086,POS
38539,NEG
79077,POS
84226,POS
76634,POS
56098,NEG
44276,NEG
68158,NEG
69725,NEG
85426,NEU
26636,NEG
12654,NEG
66023,NEU
72430,NEU
44307,NEG
56524,POS
19888,NEG
91030,POS
31548,NEU
98608,NEG
76992,NEG
98273,NEG
71662,NEG
59139,POS
29166,NEG
41177,NEG
49299,NEG
27556,POS
67931,POS
56610,NEG
83601,POS
99132,POS
69430,NEG
89949,POS
87800,NEU
87719,NEG
43546,NEG
39800,POS
32309,NEG
21674,NEG
42205,POS
54386,NEG
29176,NEG
10329,NEG
62623,NEG
36789,NEG
46526,NEG
10919,NEU
78305,NEG
33917,NEU
32827,NEU
80034,NEG
53482,NEG
38463,NEU
50974,NEU
25108,NEU
76172,POS
42088,NEG
75124,NEU
24774,NEG
33687,NEG
94620,NEG
40438,NEU
44539,NEG
30390,NEG
57037,NEG
11369,NEU
29398,NEU
53079,NEG
73043,POS
84723,NEG
61188,NEU
24259,NEG
26587,NEG
68306,NEG
63676,NEG
45721,POS
79038,POS
37862,NEG
76382,NEU
29467,NEG
50411,NEG
84267,NEG
80711,NEG
56395,NEU
34546,POS
22463,NEG
39767,NEG
80545,NEU
50994,NEU
71437,NEU
83805,NEG
34065,POS
73076,NEG
32646,POS
73170,NEG
25381,NEG
72223,NEU
46508,NEG
64502,NEG
20199,POS
94727,NEU
70495,NEG
61077,NEU
56202,NEU
40064,NEG
59391,NEU
61923,NEG
34334,POS
31877,NEG
34350,NEU
38183,NEG
96087,NEG
84000,NEU
96009,NEG
13173,NEG
64157,NEU
59617,POS
46134,POS
26706,NEG
21762,NEG
37844,NEG
87951,POS
17128,POS
58276,NEG
83507,NEG
90381,NEG
74820,NEG
95876,NEU
74118,NEG
81781,POS
45652,NEG
79810,NEU
85054,NEU
45025,NEG
10546,POS
30562,NEU
85525,NEG
68921,NEU
38761,NEG
47845,NEG
73035,NEG
48986,POS
35518,NEG
10718,NEU
83135,NEG
43414,POS
58812,NEG
93077,NEG
34422,NEG
87799,NEG
67961,NEG
93745,NEU
99672,NEG
16879,NEG
14092,NEU
51029,NEG
44459,NEU
78198,NEG
91851,NEU
37620,POS
65691,NEG
81306,NEG
38926,NEG
50981,POS
62675,NEU
57860,NEU
86993,POS
56873,NEG
25030,NEG
54928,NEG
18154,NEG
47728,POS
76837,NEU
36013,NEU
10790,NEG
89529,NEG
96189,NEG
10901,POS
55267,POS
27437,NEG
41712,NEG
50166,NEU
81337,NEG
64674,NEG
41734,POS
70909,NEU
46792,NEG
19662,NEG
54994,NEG
84543,NEU
87452,NEG
84835,NEG
63875,NEU
79923,NEG
41374,NEG
13908,NEU
65280,NEG
44062,NEG
85118,NEG
50330,NEG
24894,NEG
66370,NEU
27872,NEG
18243,NEG
51113,POS
89476,NEG
21351,POS
55662,POS
38627,NEG
42961,POS
50681,NEG
85897,NEG
43989,NEU
98131,NEG
28529,NEG
99633,NEG
40035,NEG
24263,POS
22175,NEU
92023,NEG
59091,POS
77364,NEG
93469,NEG
20215,NEG
42202,POS
81078,POS
16590,NEG
82090,NEG
64830,NEU
95079,NEU
69662,NEG
78245,POS
95860,NEG
13624,NEG
98927,NEG
46763,POS
71073,POS
17957,POS
98695,POS
44056,NEG
46150,NEG
39223,NEU
74240,NEG
95893,NEG
97004,NEU
65621,NEG
44143,NEG
93507,NEG
30116,NEG
86231,NEG
31349,NEU
59971,POS
43711,NEU
98985,NEG
66589,POS
13181,NEG
69673,NEG
81124,NEG
22905,NEG
73241,NEG
38431,NEG
15194,NEG
53929,POS
75430,NEG
65027,NEG
99495,POS
59560,NEG
32011,NEG
40327,NEG
32672,NEG
84703,NEG
11339,NEG
34389,POS
17258,NEG
71603,NEG
54558,NEU
36130,NEG
24755,NEG
16066,NEG
24591,POS
43768,NEG
96932,POS
79870,NEG
73644,POS
62153,NEU
93178,POS
98133,NEG
20001,POS
98318,NEG
10377,POS
12524,POS
65473,NEG
59993,NEG
27789,NEG
28236,NEU
41240,NEG
84753,NEU
70260,NEG
37600,POS
34481,NEG
48593,NEG
49945,NEG
83725,NEG
64885,NEG
59355,NEG
43221,NEU
24509,NEU
51540,POS
86265,NEG
69082,POS
53541,NEG
19052,POS
70701,NEU
79727,NEG
90457,NEG
51853,NEU
54527,NEG
59684,NEU
44250,NEU
98013,POS
98561,NEG
58216,NEG
41273,POS
51543,NEG
65754,NEU
96007,NEU
67235,NEG
63062,NEU
20936,NEU
89650,NEG
42431,POS
34856,NEU
99244,POS
50852,NEU
40568,NEG
50745,POS
50670,NEG
46051,POS
71062,NEU
88135,POS
22011,NEG
63117,NEU
86186,NEG
82750,POS
92106,POS
41092,NEG
43381,NEG
19496,NEG
17621,NEU
29727,NEG
16151,NEU
29839,NEG
89532,NEG
48830,NEG
14102,NEG
61754,NEG
46787,NEG
29884,POS
42249,NEG
51631,NEG
76388,NEU
98854,POS
63886,NEG
35003,NEG
59951,NEG
77583,NEG
72259,POS
99640,NEG
71658,NEG
69455,NEU
60611,NEG
94310,NEG
24124,NEG
41844,NEG
23460,NEG
34508,NEG
64022,NEG
89701,POS
18499,POS
58764,POS
79631,POS
73548,NEG
88482,NEG
78709,POS
42004,NEU
98165,NEG
98270,NEG
65781,NEG
73789,NEG
25777,NEG
11852,POS
66902,NEG
40917,NEG
49950,POS
20901,NEG
17580,NEG
81515,POS
11027,NEG
91649,NEU
72487,NEG
17428,NEG
30602,NEU
55026,NEG
69601,NEG
64301,NEU
57174,POS
42484,NEG
44394,NEG
71144,NEG
67738,NEG
79594,NEG
64154,NEG
83204,POS
44899,NEG
67557,POS
26787,NEG
43126,NEG
87021,NEG
36568,NEG
30284,POS
66663,NEU
46697,NEG
44477,POS
88326,NEG
54513,NEG
55504,POS
25980,POS
77189,NEG
37498,NEU
17756,NEG
43548,NEG
38266,POS
70669,NEG
80538,NEG
82536,NEG
70879,POS
57019,NEG
80395,POS
72239,NEU
28045,NEG
83593,NEU
57083,NEG
19314,NEU
82630,NEU
42320,NEG
11653,POS
37685,NEG
14362,NEU
37624,NEG
44067,NEU
61303,NEU
41132,NEG
14570,POS
31422,POS
35366,POS
46541,NEG
17793,NEG
81517,NEG
43228,POS
55661,NEU
83511,POS
83941,NEG
47037,NEG
97119,NEU
33166,NEG
76717,NEG
31333,NEG
19648,NEG
51072,NEU
43615,NEG
76446,NEG
42677,NEG
77167,POS
73768,NEG
59997,NEG
92596,POS
66379,NEU
83092,NEG
29569,NEG
90040,POS
10032,NEG
87568,NEG
23152,POS
57848,NEG
17407,NEG
86359,NEG
56554,NEG
42454,NEU
17941,NEU
42874,NEU
82870,POS
73770,NEG
30302,POS
10855,NEU
78603,NEG
81452,NEG
57728,NEU
21584,NEG
66763,POS
23880,POS
70591,NEU
52818,NEG
85045,NEG
74577,NEG
57157,POS
73399,NEU
35984,NEG
64868,NEG
29770,POS
81173,NEU
43261,NEG
45593,NEG
52825,NEU
65816,NEG
99950,POS
31475,NEU
86094,NEG
20386,POS
12506,NEG
75491,NEG
22971,POS
47981,POS
37761,NEG
60058,NEG
40172,NEU
91779,NEG
13588,POS
66933,NEG
45312,NEG
46102,POS
57973,NEG
74219,NEG
82931,POS
63248,NEG
90738,NEU
40415,NEG
89726,NEU
67079,NEU
82966,NEU
29760,NEG
88661,NEG
35025,POS
14890,NEU
40836,NEG
32730,NEU
71500,NEG
97799,NEU
33106,NEG
53102,NEU
44219,NEG
25183,NEG
33761,NEG
64278,NEG
44296,NEG
59000,POS
27420,NEG
93654,NEG
70295,NEU
21541,NEG
12325,NEG
38056,NEG
81048,NEG
84093,NEG
99573,NEG
64029,POS
59651,NEG
27412,NEU
32461,NEG
69903,NEG
33627,NEG
32744,NEG
57453,NEU
72629,NEG
52778,NEG
49545,POS
47565,NEG
65291,NEG
39906,NEU
65722,POS
75376,NEG
10465,POS
28371,NEG
66128,POS
28503,NEG
98765,NEG
14917,NEG
94891,NEG
53389,NEU
33117,POS
64869,POS
70412,NEG
37232,NEU
47499,NEG
68669,NEG
83141,NEU
47275,NEU
16312,POS
44418,NEG
68016,NEG
78033,NEG
97232,POS
39720,POS
57036,NEG
58067,NEG
52810,NEU
47476,NEG
70836,NEU
32533,NEG
76420,NEU
34899,NEG
70033,NEU
45077,NEU
77254,POS
72677,NEG
93433,POS
42450,POS
88488,POS
52878,NEG
53804,NEG
74931,POS
92966,POS
83612,NEU
70514,NEU
56815,NEG
65974,NEG
58352,NEU
75967,NEG
84594,NEG
60710,NEU
72465,NEG
66715,NEU
57908,NEG
22875,NEG
20512,NEG
39025,NEG
32638,NEG
97259,NEG
41807,POS
53608,NEG
77799,NEG
12332,POS
36791,NEG
72919,NEG
63522,POS
71112,NEG
65780,NEG
30743,NEU
70686,POS
65840,NEG
22258,POS
97772,NEG
47484,NEG
53569,POS
66091,POS
57533,NEU
66785,NEG
52875,NEG
97052,NEG
56301,NEG
10979,NEG
88448,NEG
67656,NEG
65913,NEG
56093,POS
50752,NEG
67265,NEG
85926,NEU
65440,NEG
92636,NEG
89120,NEG
94184,NEG
21570,NEU
80496,POS
41827,NEU
56628,NEU
69807,NEU
74948,NEG
11658,NEU
23935,POS
78499,POS
81338,NEG
21885,NEU
23199,NEG
38231,NEG
80877,NEG
52337,NEG
85632,NEG
65296,NEG
44584,NEG
35252,POS
59992,NEG
19805,POS
63577,NEG
38989,NEG
52812,NEG
43479,NEU
98619,NEU
10317,POS
16443,NEU
64505,NEG
67176,NEG
72001,NEU
32181,POS
12260,NEU
95678,NEG
11211,POS
97276,NEU
70193,NEG
80324,NEG
19289,NEG
83339,NEG
39623,NEG
89778,NEG
86892,POS
43465,NEG
95473,NEG
84536,NEG
20387,NEU
32542,NEG
97010,NEG
76616,NEU
61240,NEG
88696,POS
42266,NEG
93653,NEG
75591,NEU
64917,NEG
50431,NEG
75717,POS
13552,POS
82989,NEG
41314,NEU
60287,NEU
31996,NEG
86689,NEU
19300,NEG
87598,NEG
67685,NEG
79245,NEU
93404,NEG
36869,NEU
14098,NEG
70111,NEG
85036,NEG
15930,NEG
86256,NEG
93610,NEU
95376,POS
49588,NEU
86387,POS
29104,POS
47866,NEG
56360,NEG
39434,NEU
45353,NEG
18765,NEG
39441,NEG
59102,NEG
50519,NEU
78443,NEG
47507,NEU
29793,NEG
90594,NEU
41069,POS
19237,NEG
93224,NEG
60998,NEU
90300,NEG
78129,NEG
99087,NEG
54104,NEU
98111,NEU
90551,NEG
79448,NEU
63747,NEG
96880,NEG
45422,NEG
95660,POS
84745,POS
45619,POS
28142,NEU
21063,NEG
83747,NEG
13625,NEU
62103,NEG
81105,POS
87582,POS
26809,NEG
25472,NEG
77786,NEG
91177,POS
86940,NEG
72619,POS
50160,NEG
50748,POS
95238,NEU
91607,NEG
18448,NEG
95837,POS
29683,NEU
50919,POS
72198,NEG
16602,NEU
68304,NEU
84668,NEG
15611,NEG
20191,NEG
31564,NEG
30188,NEG
83182,NEG
64135,NEG
71079,NEG
61175,NEG
84287,NEG
66988,NEG
38375,NEG
29152,NEG
97573,NEG
11326,NEG
50050,NEU
59163,POS
73885,NEU
18718,NEG
88938,NEG
50005,NEU
37753,POS
17769,NEG
57752,NEU
24885,NEG
32399,NEG
25109,NEU
21867,NEG
54087,NEG
64948,NEG
27494,NEG
40458,POS
58194,NEG
96649,NEG
61432,NEU
60256,NEU
41180,NEU
81126,NEG
65476,POS
13261,NEU
82479,POS
60570,POS
17410,NEG
54127,NEG
17202,NEU
68883,NEU
81507,NEG
73171,POS
59189,POS
74762,NEG
76679,NEG
84968,NEU
23139,NEG
13618,NEG
49149,NEG
86615,NEG
31755,POS
84452,NEU
80887,NEG
13841,NEG
84300,POS
54613,NEU
42560,NEG
52863,NEG
29199,NEG
24118,POS
54694,POS
31491,NEG
57000,NEG
29633,NEG
49163,NEG
26167,NEG
93307,NEU
90089,NEU
50170,NEU
91273,POS
14659,POS
72641,NEG
77337,NEU
48081,NEG
77346,NEG
29651,NEG
86098,NEU
57660,NEG
53883,POS
12533,NEU
62474,NEG
86728,NEG
45811,NEU
27116,NEU
83321,POS
71552,NEG
98119,NEG
77225,NEG
73477,NEG
94908,NEG
20632,NEU
75372,NEG
75960,NEU
64827,NEG
58738,POS
90879,NEG
24732,NEG
11776,POS
96156,NEU
89489,NEG
95265,NEG
84985,NEG
87805,NEG
11239,NEG
59143,NEG
69837,NEG
68928,NEG
17537,POS
49349,NEG
75175,NEG
67331,NEG
43821,NEU
67920,NEG
78079,NEG
36187,NEG
65881,NEU
26585,NEU
51800,NEG
70200,POS
15266,NEG
69272,NEG
88399,NEG
64881,POS
72711,POS
57171,NEU
87013,NEG
80342,NEG
40325,NEG
10117,NEU
50489,POS
75433,NEG
95521,NEU
12352,NEG
18252,NEG
39638,NEG
81646,NEG
84478,NEG
36571,POS
46499,POS
77220,NEG
83810,NEG
89088,NEG
70537,NEU
81856,NEG
90649,NEG
73724,POS
79536,NEG
88729,NEG
36554,NEG
78216,NEG
11282,NEG
49437,NEG
95154,POS
88219,NEG
66045,NEU
38394,NEU
13962,NEG
61419,NEG
43957,NEG
65103,NEG
88932,NEG
25458,NEG
42241,NEG
67379,NEU
15133,NEU
97204,NEG
20764,NEG
27553,NEG
42470,NEG
47442,NEG
98368,POS
92547,NEG
22822,NEG
18732,POS
26740,NEG
25237,NEG
86595,NEU
22718,NEG
18829,NEG
30204,NEG
89497,NEG
32432,NEG
91907,NEG
65858,NEU
12026,NEU
33148,NEG
83084,NEG
93344,NEG
70168,POS
68261,NEG
19974,NEU
58501,POS
55953,NEG
54578,POS
37828,NEG
18048,NEG
59783,NEG
95562,NEU
15009,NEG
18331,NEU
83848,NEG
45166,NEU
30311,NEG
66198,NEU
36228,NEU
14396,NEG
36118,NEU
20092,NEG
80908,NEG
72734,NEU
36431,NEU
38022,NEU
82274,POS
35655,NEU
58141,NEG
37113,NEG
39540,NEG
63443,NEU
84604,NEG
23098,POS
68907,NEG
71937,NEG
20686,NEU
32160,NEG
55834,NEU
40588,NEU
32258,NEG
97178,POS
53270,NEG
50153,NEG
61063,NEG
88474,NEU
25791,NEG
51303,NEG
65592,NEG
97818,POS
47528,POS
62564,NEG
34596,NEG
55753,NEG
47973,NEG
32203,POS
75584,POS
72695,NEG
61576,NEG
12897,NEG
47006,NEU
14240,NEU
70566,NEG
52515,NEG
64540,NEU
32036,NEG
35021,NEU
12117,NEU
99207,NEU
52829,NEG
46408,NEG
48079,NEG
43650,NEU
84326,NEU
40587,NEG
82553,NEG
31019,NEG
18594,NEU
33411,NEG
40223,NEG
11040,NEU
94226,NEU
34003,NEU
48156,NEU
93663,NEG
57866,NEG
64126,NEU
39940,NEG
58854,NEG
90075,NEG
65031,POS
64350,NEU
47236,NEG
51317,NEG
32302,NEG
14005,NEG
95988,NEG
83558,POS
41780,NEG
25373,NEG
39055,NEU
51687,NEG
76415,NEG
14336,NEG
51593,NEU
65637,NEG
12263,NEU
65203,NEU
40010,NEG
86683,POS
69570,POS
26174,NEG
71426,NEG
89666,NEU
53124,NEG
90731,NEG
21803,NEG
28924,NEG
12590,POS
47852,NEG
53367,NEG
44514,NEG
31837,NEU
51659,NEG
78871,NEG
64150,POS
81514,NEU
73264,NEU
83581,NEU
79592,POS
76731,POS
38552,NEU
27481,NEG
30529,NEU
84767,NEG
30154,NEU
30162,NEG
24903,POS
22855,NEU
18075,NEU
44842,NEU
51438,NEG
15482,POS
86891,POS
10555,NEU
80109,NEG
74836,NEU
52570,NEG
80039,NEG
18107,NEG
27680,NEU
51033,NEG
57067,NEU
61774,POS
40105,NEG
86236,NEG
20648,NEU
63371,NEG
35753,NEU
28517,NEG
74527,NEU
51798,POS
82330,NEG
67315,NEG
28997,NEG
74032,NEU
68316,NEU
98504,NEU
11127,NEG
80533,POS
93756,NEG
11823,NEU
98974,NEG
22662,NEG
12667,NEG
40140,NEG
45266,NEG
52979,NEG
90199,NEG
62188,NEG
96311,NEG
47376,NEG
82116,NEG
32956,NEU
60658,NEG
10629,NEU
92597,NEG
72853,NEG
93972,NEG
77833,NEU
88984,POS
40262,NEG
54077,NEU
99192,NEG
32577,POS
18692,NEU
79553,NEU
68647,NEG
86788,NEG
27746,NEG
22982,NEU
52119,NEU
29414,POS
87056,NEG
97024,NEU
73544,NEU
35629,NEG
74596,NEU
63524,NEG
86753,NEG
80099,NEU
14069,NEG
63245,NEG
14994,NEU
65109,NEU
73570,NEG
80661,NEG
93726,NEG
94160,NEU
78751,NEG
95435,NEG
81793,NEG
60498,NEG
50910,POS
78524,NEG
92416,NEG
55814,NEG
76596,NEG
25776,POS
95505,NEU
42345,NEG
64000,NEU
92695,POS
45233,NEG
60107,NEG
71737,NEG
19344,NEG
52724,NEG
44736,NEG
17605,NEG
90869,NEU
76823,NEG
77247,NEG
65475,NEG
18159,NEG
24520,NEG
67031,POS
64952,NEG
48947,POS
36271,NEU
51588,POS
58211,NEG
73991,NEG
17490,POS
96199,NEG
92962,NEG
53691,NEG
89745,NEG
38171,NEU
84236,NEG
50529,NEG
61468,NEG
18688,NEG
49569,NEU
61183,NEG
73980,NEU
85655,NEG
58418,POS
26644,NEG
48932,NEG
71352,NEU
48482,POS
24209,NEU
89233,NEG
42741,NEU
43493,POS
67726,NEU
63880,NEG
71197,NEG
51553,POS
77048,NEG
19393,NEU
92852,NEG
64562,NEG
89171,NEG
27077,NEU
30254,NEG
81605,NEG
83023,NEG
85812,NEG
16574,NEG
15191,POS
99060,NEG
76378,NEG
60631,NEG
42081,NEG
12535,NEG
41114,NEG
75340,NEG
75196,NEG
55164,NEU
50550,NEG
73285,NEG
27034,NEG
70445,NEG
18455,POS
82094,POS
10299,POS
48443,NEU
25430,NEG
84989,NEG
32339,NEU
75039,NEG
55997,NEG
59433,POS
67503,NEU
31721,NEU
59336,NEG
37881,NEG
35439,NEG
42038,NEU
52432,NEG
15934,NEG
64085,NEG
70044,NEG
31538,NEG
55961,POS
64544,NEG
66218,NEG
37552,NEG
74401,NEU
96287,POS
65950,POS
22677,NEG
31987,NEG
16203,NEU
31284,NEG
25642,NEG
57417,NEG
59699,NEG
34072,NEU
20846,NEG
88220,NEU
57355,NEG
49644,NEG
14304,POS
49214,NEG
22000,NEU
91626,POS
41814,NEU
39571,NEG
68305,NEG
32273,NEG
87097,NEG
31566,NEG
70870,NEG
59866,NEG
66613,NEG
34204,NEG
68239,NEU
46160,NEG
34365,NEG
81720,POS
54674,POS
79001,POS
57631,NEU
25991,NEG
38525,NEG
77275,NEG
87329,NEG
21009,NEU
42807,NEU
91853,NEU
21804,POS
89889,NEG
99791,NEG
69325,POS
82452,NEG
87202,POS
17949,NEG
83989,POS
66263,POS
90034,NEG
66011,NEG
96790,NEG
68297,NEG
22391,POS
50653,NEG
58759,NEG
20238,NEG
34035,POS
73626,NEG
73986,NEU
27243,NEG
34394,NEG
81548,NEG
14142,NEG
11880,NEU
46391,NEU
74896,POS
21752,POS
53300,NEG
98979,NEG
63417,NEG
73561,NEG
33773,NEU
40316,NEG
86852,NEG
68220,NEU
49777,NEG
55748,NEG
51684,NEG
20253,NEG
97963,NEG
59520,NEU
34759,NEG
78862,NEU
24925,NEG
67730,POS
98174,NEG
94151,NEU
31966,NEG
51630,NEG
26179,NEU
10142,NEG
75090,NEG
47549,NEU
39243,NEG
28588,POS
76232,NEG
89589,NEU
33958,NEU
10843,NEG
17619,NEG
52231,NEG
16364,NEU
93580,NEG
42068,NEG
17545,NEG
33449,NEG
90910,NEU
86697,NEU
95046,NEG
34254,NEG
78441,NEG
79236,POS
26617,NEG
63854,NEG
20674,NEG
32580,NEU
71821,NEG
57652,NEG
77328,NEG
28562,NEG
66474,NEU
61247,NEG
50663,POS
47365,NEU
10725,NEG
42312,POS
86853,NEG
82395,POS
33730,NEG
78965,NEG
78734,NEG
65599,NEG
89720,NEG
94939,NEG
67720,NEG
98429,NEG
29871,NEG
86953,NEG
45519,NEG
28082,NEG
24555,NEG
13670,POS
85763,NEG
93060,NEG
90540,NEG
81321,NEG
98488,NEG
36040,NEU
74479,NEG
22950,POS
28436,NEU
80960,NEU
77652,NEG
59754,NEG
80409,NEU
69991,POS
95160,NEG
73310,NEG
45577,NEG
32335,NEG
50764,NEG
44199,NEG
60013,NEG
65270,NEG
98653,NEG
49311,NEG
14880,NEG
23255,NEG
35539,NEG
37442,POS
25326,NEG
38273,POS
82437,NEG
78442,NEU
36082,NEU
25631,NEG
11565,POS
72781,NEG
27732,POS
32760,NEU
73365,NEU
93360,NEU
88297,POS
41993,NEG
16544,NEU
63480,NEG
68105,POS
34194,NEG
87260,NEG
91341,NEU
21448,NEG
87291,NEU
27148,NEG
14283,NEG
42106,NEG
39916,NEG
65293,NEG
23593,NEG
54364,NEG
12532,NEG
45681,NEU
35087,NEG
91783,NEU
38468,NEG
34758,NEG
25527,POS
58154,NEG
37450,NEG
71969,NEG
49770,NEU
92775,NEG
68130,NEG
19848,POS
38445,NEG
85106,NEG
92791,NEU
80524,NEG
81364,NEG
92114,NEG
27374,NEG
93437,NEG
84599,NEG
10586,POS
68303,NEU
63536,NEG
96512,NEU
50222,POS
41955,NEG
27910,POS
46948,NEG
68914,NEU
74529,NEG
55349,NEG
15290,NEG
30832,NEU
73169,POS
17313,NEG
72264,NEG
27906,NEU
25339,NEG
61473,POS
85999,NEU
19565,NEU
11531,NEG
28457,NEU
33268,NEG
52242,NEG
45210,NEG
56071,NEG
66032,POS
22012,NEG
28009,POS
25063,NEU
90500,NEG
32667,NEG
10006,NEG
59424,NEG
21920,POS
54174,NEU
60654,NEG
84999,NEG
62016,NEG
12129,POS
18071,NEG
69791,POS
28677,NEG
62515,NEG
20500,NEG
29275,NEG
29267,NEG
11849,NEU
23447,POS
52651,NEG
68910,NEG
85851,NEG
26865,NEG
98306,NEG
77241,POS
78191,NEU
94323,NEG
64289,NEG
40731,POS
67598,NEG
11977,NEG
47366,NEG
61725,NEU
36950,NEG
91855,NEG
59889,NEG
20861,NEG
67953,NEG
82688,NEG
88829,NEG
76953,NEU
21900,NEG
30876,NEU
29535,NEG
56167,NEG
83903,NEG
17174,NEG
36808,NEG
51090,POS
37918,NEU
51230,NEG
75052,NEU
51194,NEG
92380,NEU
20645,NEU
90061,NEG
32502,NEG
69758,NEG
74923,NEG
39599,NEG
65618,NEG
72126,NEG
10864,NEG
58079,NEG
99671,NEU
59882,POS
25390,NEG
37631,POS
73488,NEG
20148,NEG
91799,NEU
75585,NEU
29016,NEG
68950,NEG
58804,POS
19700,NEG
22197,NEG
56146,NEG
77983,NEG
74379,NEG
96943,NEU
64999,POS
92481,POS
10552,NEG
60340,NEU
54247,POS
46424,NEU
73551,NEG
37081,NEU
32464,NEU
56970,NEU
47001,NEU
58293,NEU
19985,NEG
27042,NEU
95499,NEU
71414,POS
26430,NEG
77032,POS
59050,NEU
98661,POS
52700,NEG
29384,NEG
22867,NEG
13401,NEG
60075,NEG
18964,NEG
36589,NEG
88494,NEG
11257,NEU
81430,NEG
17600,NEG
40097,NEU
60707,NEG
58360,NEG
24756,POS
87478,NEG
19935,NEG
71819,NEG
10641,NEG
17092,NEG
56265,NEG
35195,NEG
13821,NEU
57395,NEU
91029,NEU
30787,POS
23438,NEG
64066,NEG
11069,NEG
45799,NEG
33076,NEG
48632,NEU
12248,NEG
88063,NEG
39461,NEU
70250,NEG
63194,NEU
95347,NEG
38641,NEU
49000,NEG
23104,NEG
87873,NEG
76654,POS
74675,POS
29674,NEG
15667,NEU
34316,NEG
35388,NEG
55536,NEG
90784,POS
20710,NEG
79269,NEG
97499,NEG
89946,NEG
28509,NEG
60121,POS
31646,NEG
14668,NEG
41412,NEG
26979,NEG
18226,NEG
27366,NEG
10496,POS
43311,NEG
11200,NEU
24502,NEU
37406,NEU
10161,NEG
79489,NEG
99456,NEG
11971,POS
91000,NEU
65454,POS
87688,NEG
33270,POS
14318,NEG
65600,NEU
45838,NEU
13632,NEG
16150,POS
37945,NEU
23112,NEG
61392,NEU
97722,NEU
20447,NEU
45744,POS
95643,NEG
